Datetime,epoch,moteid,temp,humidity,light,voltage
2004-03-01 07:48:51,6582,31.0,20.2334,41.9818,187.68,2.66332
2004-03-01 07:49:21,6583,31.0,20.204,42.116,187.68,2.66332
2004-03-01 07:50:22,6585,31.0,20.2726,41.9147,187.68,2.67532
2004-03-01 07:51:51,6588,31.0,20.2432,42.0489,180.32,2.66332
2004-03-01 07:52:21,6589,31.0,20.253,41.9818,180.32,2.66332
2004-03-01 07:52:52,6590,31.0,20.2628,41.9818,180.32,2.67532
2004-03-01 07:53:21,6591,31.0,20.2432,41.9818,180.32,2.67532
2004-03-01 07:54:21,6593,31.0,20.2922,41.9818,180.32,2.66332
2004-03-01 07:54:52,6594,31.0,20.2922,42.0489,180.32,2.67532
2004-03-01 07:55:21,6595,31.0,20.2824,41.9818,187.68,2.66332
2004-03-01 07:55:52,6596,31.0,20.3216,41.9483,187.68,2.66332
2004-03-01 07:56:27,6597,31.0,20.3118,41.9818,187.68,2.66332
2004-03-01 07:56:52,6598,31.0,20.3216,41.9147,187.68,2.66332
2004-03-01 07:57:34,6599,31.0,20.3118,41.8812,187.68,2.66332
2004-03-01 07:57:51,6600,31.0,20.3314,41.9147,195.04,2.66332
2004-03-01 07:58:52,6602,31.0,20.2824,41.9483,202.4,2.65143
2004-03-01 07:59:52,6604,31.0,20.2628,42.0154,224.48,2.65143
2004-03-01 08:00:51,6606,31.0,20.2628,42.116,235.52,2.65143
2004-03-01 08:01:23,6607,31.0,20.2824,42.0489,235.52,2.66332
2004-03-01 08:01:52,6608,31.0,20.2922,42.0154,235.52,2.66332
2004-03-01 08:02:22,6609,31.0,20.2824,41.9818,224.48,2.66332
2004-03-01 08:02:52,6610,31.0,20.2922,42.0154,217.12,2.66332
2004-03-01 08:03:21,6611,31.0,20.3314,41.9147,217.12,2.65143
2004-03-01 08:03:51,6612,31.0,20.302,41.9147,209.76,2.66332
2004-03-01 08:04:22,6613,31.0,20.302,41.9818,209.76,2.66332
2004-03-01 08:04:52,6614,31.0,20.2922,42.0154,209.76,2.67532
2004-03-01 08:05:22,6615,31.0,20.2726,42.116,209.76,2.66332
2004-03-01 08:05:51,6616,31.0,20.2922,41.9818,209.76,2.66332
2004-03-01 08:06:22,6617,31.0,20.3216,42.0154,209.76,2.66332
2004-03-01 08:06:51,6618,31.0,20.302,42.0824,217.12,2.66332
2004-03-01 08:07:21,6619,31.0,20.2922,42.116,224.48,2.66332
2004-03-01 08:07:52,6620,31.0,20.3118,42.0489,235.52,2.65143
2004-03-01 08:08:22,6621,31.0,20.2824,42.116,250.24,2.66332
2004-03-01 08:09:02,6622,31.0,20.302,42.0824,250.24,2.67532
2004-03-01 08:09:22,6623,31.0,20.3412,42.0824,250.24,2.66332
2004-03-01 08:10:25,6625,31.0,20.3314,42.0824,250.24,2.67532
2004-03-01 08:10:51,6626,31.0,20.3608,42.116,250.24,2.66332
2004-03-01 08:11:22,6627,31.0,20.3902,42.0154,250.24,2.66332
2004-03-01 08:12:22,6629,31.0,20.4196,41.9818,250.24,2.67532
2004-03-01 08:12:52,6630,31.0,20.4196,41.9818,250.24,2.66332
2004-03-01 08:13:22,6631,31.0,20.4294,41.9818,264.96,2.67532
2004-03-01 08:13:51,6632,31.0,20.4196,41.9818,279.68,2.67532
2004-03-01 08:14:21,6633,31.0,20.449,41.9818,279.68,2.65143
2004-03-01 08:16:06,6636,31.0,20.5666,41.814,368.0,2.66332
2004-03-01 08:16:29,6637,31.0,20.5568,41.814,397.44,2.66332
2004-03-01 08:16:52,6638,31.0,20.5666,41.7133,426.88,2.67532
2004-03-01 08:18:22,6641,31.0,20.6254,41.5789,478.4,2.67532
2004-03-01 08:18:51,6642,31.0,20.6744,41.5116,537.28,2.67532
2004-03-01 08:20:23,6645,31.0,20.6744,41.5116,655.04,2.67532
2004-03-01 08:20:51,6646,31.0,20.7332,41.5116,537.28,2.66332
2004-03-01 08:21:21,6647,31.0,20.7234,41.5453,441.6,2.67532
2004-03-01 08:21:52,6648,31.0,20.7136,41.5789,397.44,2.67532
2004-03-01 08:22:21,6649,31.0,20.7528,41.5116,412.16,2.67532
2004-03-01 08:22:52,6650,31.0,20.7528,41.5116,397.44,2.67532
2004-03-01 08:23:21,6651,31.0,20.8018,41.4444,368.0,2.66332
2004-03-01 08:24:56,6654,31.0,20.8116,41.4444,323.84,2.67532
2004-03-01 08:25:22,6655,31.0,20.8116,41.5116,323.84,2.66332
2004-03-01 08:26:22,6657,31.0,20.8018,41.5116,309.12,2.67532
2004-03-01 08:26:52,6658,31.0,20.8508,41.4444,309.12,2.67532
2004-03-01 08:27:21,6659,31.0,20.8802,41.3435,294.4,2.67532
2004-03-01 08:27:51,6660,31.0,20.8704,41.4444,294.4,2.67532
2004-03-01 08:28:22,6661,31.0,20.9096,41.3771,294.4,2.67532
2004-03-01 08:28:51,6662,31.0,20.9194,41.3098,279.68,2.67532
2004-03-01 08:29:22,6663,31.0,20.9292,41.3098,279.68,2.66332
2004-03-01 08:29:51,6664,31.0,20.9488,41.2425,264.96,2.67532
2004-03-01 07:02:22,6489,32.0,17.803,45.9669,104.88,2.63964
2004-03-01 07:02:52,6490,32.0,18.146,45.0112,108.56,2.63964
2004-03-01 07:03:56,6492,32.0,18.6066,43.918,108.56,2.65143
2004-03-01 07:04:51,6494,32.0,18.93,43.2525,114.08,2.65143
2004-03-01 07:06:22,6497,32.0,19.3318,42.4509,114.08,2.65143
2004-03-01 07:07:52,6500,32.0,19.6356,41.9147,121.44,2.65143
2004-03-01 07:08:27,6501,32.0,19.7238,41.7133,121.44,2.65143
2004-03-01 07:08:51,6502,32.0,19.7434,41.5789,121.44,2.65143
2004-03-01 07:09:22,6503,32.0,19.7924,41.6461,121.44,2.65143
2004-03-01 07:09:52,6504,32.0,19.8512,41.5453,121.44,2.65143
2004-03-01 07:10:27,6505,32.0,19.8806,41.4444,121.44,2.66332
2004-03-01 07:12:22,6509,32.0,20.1256,40.973,121.44,2.65143
2004-03-01 07:13:51,6512,32.0,20.204,40.8381,121.44,2.65143
2004-03-01 07:14:52,6514,32.0,20.2922,40.6355,121.44,2.66332
2004-03-01 07:18:54,6522,32.0,20.3804,40.7706,136.16,2.66332
2004-03-01 07:19:22,6523,32.0,20.3804,40.7368,136.16,2.66332
2004-03-01 07:20:59,6526,32.0,20.4588,40.6355,150.88,2.67532
2004-03-01 07:22:00,6528,32.0,20.4294,40.568,158.24,2.67532
2004-03-01 07:26:25,6537,32.0,20.498,40.7031,165.6,2.66332
2004-03-01 07:27:22,6539,32.0,20.498,40.6355,158.24,2.65143
2004-03-01 07:30:51,6546,32.0,20.498,40.8043,143.52,2.67532
2004-03-01 07:32:22,6549,32.0,20.5176,40.7706,143.52,2.66332
2004-03-01 07:34:22,6553,32.0,20.5666,40.6355,143.52,2.66332
2004-03-01 07:37:00,6558,32.0,20.6352,40.3652,143.52,2.67532
2004-03-01 07:37:22,6559,32.0,20.6352,40.3314,150.88,2.67532
2004-03-01 07:41:52,6568,32.0,20.5764,40.399,165.6,2.66332
2004-03-01 07:46:22,6577,32.0,20.5078,40.7031,143.52,2.66332
2004-03-01 07:47:21,6579,32.0,20.5764,40.5004,128.8,2.66332
2004-03-01 07:48:51,6582,32.0,20.5372,40.5342,128.8,2.66332
2004-03-01 07:51:52,6588,32.0,20.5568,40.6355,121.44,2.66332
2004-03-01 07:52:52,6590,32.0,20.5764,40.568,121.44,2.67532
2004-03-01 07:54:51,6594,32.0,20.6254,40.568,121.44,2.66332
2004-03-01 07:55:52,6596,32.0,20.6058,40.568,128.8,2.66332
2004-03-01 07:56:22,6597,32.0,20.6254,40.5004,128.8,2.67532
2004-03-01 07:57:51,6600,32.0,20.596,40.5342,128.8,2.66332
2004-03-01 07:58:21,6601,32.0,20.5764,40.568,128.8,2.66332
2004-03-01 08:00:22,6605,32.0,20.5764,40.6355,150.88,2.66332
2004-03-01 08:01:52,6608,32.0,20.5764,40.6355,150.88,2.66332
2004-03-01 08:02:22,6609,32.0,20.596,40.568,143.52,2.67532
2004-03-01 08:02:52,6610,32.0,20.6058,40.568,143.52,2.67532
2004-03-01 08:03:52,6612,32.0,20.6156,40.568,136.16,2.66332
2004-03-01 08:04:22,6613,32.0,20.6352,40.5004,136.16,2.66332
2004-03-01 08:04:51,6614,32.0,20.6058,40.568,136.16,2.67532
2004-03-01 08:06:22,6617,32.0,20.6156,40.6693,136.16,2.66332
2004-03-01 08:07:52,6620,32.0,20.6254,40.6693,150.88,2.66332
2004-03-01 08:08:56,6622,32.0,20.6352,40.6355,165.6,2.66332
2004-03-01 08:10:22,6625,32.0,20.6548,40.7031,158.24,2.67532
2004-03-01 08:11:21,6627,32.0,20.7136,40.568,158.24,2.67532
2004-03-01 08:11:51,6628,32.0,20.7234,40.568,158.24,2.67532
2004-03-01 08:12:22,6629,32.0,20.7626,40.568,165.6,2.66332
2004-03-01 08:12:51,6630,32.0,20.7528,40.5004,165.6,2.67532
2004-03-01 08:13:52,6632,32.0,20.792,40.5342,172.96,2.67532
2004-03-01 08:14:21,6633,32.0,20.8312,40.4328,180.32,2.66332
2004-03-01 08:16:51,6638,32.0,21.0076,40.0945,264.96,2.66332
2004-03-01 08:17:22,6639,32.0,20.988,40.0945,264.96,2.67532
2004-03-01 08:23:26,6651,32.0,21.0958,40.0945,217.12,2.67532
2004-03-01 08:23:59,6652,32.0,21.1154,40.1622,209.76,2.66332
2004-03-01 08:24:22,6653,32.0,21.1546,40.0268,202.4,2.67532
2004-03-01 08:25:52,6656,32.0,21.1938,39.9929,187.68,2.67532
2004-03-01 08:26:21,6657,32.0,21.2428,39.8913,187.68,2.67532
2004-03-01 08:27:21,6659,32.0,21.2722,39.8235,180.32,2.67532
2004-03-01 08:27:58,6660,32.0,21.2624,39.7896,180.32,2.67532
2004-03-01 08:28:22,6661,32.0,21.2722,39.8235,180.32,2.67532
2004-03-01 08:29:22,6663,32.0,21.2918,39.7557,172.96,2.67532
2004-03-01 08:29:53,6664,32.0,21.2526,39.8235,165.6,2.67532
2004-03-01 07:00:52,6486,33.0,17.0582,47.0159,101.2,2.65143
2004-03-01 07:01:24,6487,33.0,17.068,47.0159,101.2,2.65143
2004-03-01 07:01:52,6488,33.0,17.2934,46.6887,104.88,2.65143
2004-03-01 07:02:27,6489,33.0,17.4992,46.0655,104.88,2.65143
2004-03-01 07:03:28,6491,33.0,18.0088,45.0442,104.88,2.65143
2004-03-01 07:05:22,6495,33.0,18.7928,43.3191,108.56,2.66332
2004-03-01 07:06:21,6497,33.0,19.0084,42.9523,114.08,2.66332
2004-03-01 07:06:51,6498,33.0,19.1064,42.7185,114.08,2.66332
2004-03-01 07:07:21,6499,33.0,19.1652,42.5847,114.08,2.66332
2004-03-01 07:07:57,6500,33.0,19.2436,42.4509,114.08,2.66332
2004-03-01 07:08:21,6501,33.0,19.3122,42.2835,114.08,2.65143
2004-03-01 07:08:51,6502,33.0,19.3808,42.183,114.08,2.67532
2004-03-01 07:09:21,6503,33.0,19.4004,42.116,114.08,2.66332
2004-03-01 07:09:53,6504,33.0,19.4494,41.9818,114.08,2.67532
2004-03-01 07:10:59,6506,33.0,19.518,41.9147,121.44,2.67532
2004-03-01 07:11:57,6508,33.0,19.5964,41.6461,114.08,2.66332
2004-03-01 07:12:24,6509,33.0,19.616,41.6461,114.08,2.67532
2004-03-01 07:13:22,6511,33.0,19.6748,41.5116,114.08,2.67532
2004-03-01 07:14:21,6513,33.0,19.7336,41.5116,121.44,2.66332
2004-03-01 07:18:28,6521,33.0,19.8218,41.5789,128.8,2.66332
2004-03-01 07:21:23,6527,33.0,19.861,41.4444,143.52,2.66332
2004-03-01 07:22:51,6530,33.0,19.8512,41.4444,150.88,2.67532
2004-03-01 07:25:51,6536,33.0,19.8708,41.5116,158.24,2.67532
2004-03-01 07:27:52,6540,33.0,19.8806,41.6125,150.88,2.67532
2004-03-01 07:28:52,6542,33.0,19.8904,41.7133,143.52,2.67532
2004-03-01 07:32:22,6549,33.0,19.9786,41.5116,136.16,2.67532
2004-03-01 07:34:21,6553,33.0,19.9884,41.4444,136.16,2.67532
2004-03-01 07:37:52,6560,33.0,19.9982,41.3098,143.52,2.67532
2004-03-01 07:40:02,6564,33.0,19.9884,41.478,150.88,2.67532
2004-03-01 07:43:31,6571,33.0,20.0472,41.3435,150.88,2.67532
2004-03-01 07:47:57,6580,33.0,20.0276,41.5116,121.44,2.67532
2004-03-01 07:55:07,6594,33.0,20.106,41.5116,121.44,2.67532
2004-03-01 07:55:22,6595,33.0,20.106,41.5116,121.44,2.67532
2004-03-01 07:59:00,6602,33.0,20.0472,41.5116,128.8,2.67532
2004-03-01 07:59:21,6603,33.0,20.0668,41.4444,136.16,2.67532
2004-03-01 08:00:51,6606,33.0,20.106,41.4108,143.52,2.67532
2004-03-01 08:03:57,6612,33.0,20.0962,41.4444,136.16,2.67532
2004-03-01 08:04:51,6614,33.0,20.0472,41.5453,136.16,2.67532
2004-03-01 08:05:22,6615,33.0,20.0472,41.5789,136.16,2.67532
2004-03-01 08:05:54,6616,33.0,20.0668,41.5453,136.16,2.67532
2004-03-01 08:06:55,6618,33.0,20.1256,41.478,143.52,2.67532
2004-03-01 08:09:22,6623,33.0,20.2824,41.2425,158.24,2.67532
2004-03-01 08:11:53,6628,33.0,20.2138,41.4108,158.24,2.67532
2004-03-01 08:14:25,6633,33.0,20.2628,41.3098,180.32,2.67532
2004-03-01 08:18:34,6641,33.0,20.3216,41.3098,279.68,2.67532
2004-03-01 08:19:26,6643,33.0,20.3412,41.3098,382.72,2.67532
2004-03-01 08:20:55,6646,33.0,20.3804,41.3098,309.12,2.67532
2004-03-01 08:21:21,6647,33.0,20.4098,41.3435,264.96,2.67532
2004-03-01 08:21:59,6648,33.0,20.4196,41.3098,224.48,2.67532
2004-03-01 08:22:31,6649,33.0,20.4294,41.3771,224.48,2.67532
2004-03-01 08:24:51,6654,33.0,20.5078,41.1751,195.04,2.68742
2004-03-01 08:27:57,6660,33.0,20.5666,41.0404,172.96,2.68742
2004-03-01 07:03:23,6491,34.0,18.1068,45.7366,90.16,2.63964
2004-03-01 07:03:51,6492,34.0,18.3812,44.9782,93.84,2.63964
2004-03-01 07:05:56,6496,34.0,18.6752,44.3162,104.88,2.65143
2004-03-01 07:07:21,6499,34.0,18.9888,43.6521,114.08,2.65143
2004-03-01 07:07:51,6500,34.0,19.0672,43.3858,114.08,2.65143
2004-03-01 07:08:51,6502,34.0,19.2044,43.0858,114.08,2.65143
2004-03-01 07:13:22,6511,34.0,19.518,42.317,121.44,2.65143
2004-03-01 07:14:55,6514,34.0,19.5572,42.2835,121.44,2.65143
2004-03-01 07:19:22,6523,34.0,19.5768,42.6516,150.88,2.65143
2004-03-01 07:19:58,6524,34.0,19.5866,42.5178,158.24,2.65143
2004-03-01 07:20:58,6526,34.0,19.5474,42.5513,172.96,2.65143
2004-03-01 07:21:23,6527,34.0,19.5278,42.5847,187.68,2.65143
2004-03-01 07:22:27,6529,34.0,19.518,42.685,202.4,2.65143
2004-03-01 07:24:22,6533,34.0,19.518,42.7185,217.12,2.65143
2004-03-01 07:24:57,6534,34.0,19.5082,42.7185,224.48,2.65143
2004-03-01 07:26:52,6538,34.0,19.4788,42.9189,217.12,2.65143
2004-03-01 07:31:56,6548,34.0,19.5082,43.0858,165.6,2.65143
2004-03-01 07:34:57,6554,34.0,19.6454,42.7519,172.96,2.65143
2004-03-01 07:36:21,6557,34.0,19.6062,42.7853,172.96,2.65143
2004-03-01 07:37:22,6559,34.0,19.5866,42.7519,180.32,2.65143
2004-03-01 07:37:52,6560,34.0,19.5964,42.7853,187.68,2.65143
2004-03-01 07:38:52,6562,34.0,19.518,42.9856,195.04,2.65143
2004-03-01 07:40:22,6565,34.0,19.469,43.2191,209.76,2.65143
2004-03-01 07:41:21,6567,34.0,19.4396,43.3191,209.76,2.65143
2004-03-01 07:43:21,6571,34.0,19.3808,43.4524,195.04,2.65143
2004-03-01 07:46:22,6577,34.0,19.3416,43.6521,150.88,2.65143
2004-03-01 07:46:55,6578,34.0,19.3514,43.5522,150.88,2.65143
2004-03-01 07:48:22,6581,34.0,19.3416,43.5522,128.8,2.65143
2004-03-01 07:49:22,6583,34.0,19.322,43.5855,121.44,2.65143
2004-03-01 07:49:51,6584,34.0,19.3514,43.519,121.44,2.65143
2004-03-01 07:51:21,6587,34.0,19.3612,43.5855,121.44,2.65143
2004-03-01 07:51:51,6588,34.0,19.371,43.5522,121.44,2.65143
2004-03-01 07:52:52,6590,34.0,19.3808,43.6188,121.44,2.65143
2004-03-01 07:54:51,6594,34.0,19.4102,43.6188,121.44,2.65143
2004-03-01 07:55:21,6595,34.0,19.4004,43.6521,121.44,2.65143
2004-03-01 07:56:23,6597,34.0,19.3612,43.7518,128.8,2.65143
2004-03-01 07:56:51,6598,34.0,19.3612,43.7186,128.8,2.65143
2004-03-01 07:57:21,6599,34.0,19.3906,43.6853,128.8,2.65143
2004-03-01 07:57:51,6600,34.0,19.3612,43.7518,136.16,2.65143
2004-03-01 07:58:21,6601,34.0,19.3808,43.7186,136.16,2.65143
2004-03-01 08:00:52,6606,34.0,19.3318,43.7851,195.04,2.65143
2004-03-01 08:01:52,6608,34.0,19.322,43.8183,187.68,2.65143
2004-03-01 08:04:52,6614,34.0,19.3808,43.7186,158.24,2.65143
2004-03-01 08:05:32,6615,34.0,19.3808,43.7186,158.24,2.65143
2004-03-01 08:06:21,6617,34.0,19.3906,43.7851,165.6,2.65143
2004-03-01 08:06:54,6618,34.0,19.42,43.8515,165.6,2.65143
2004-03-01 08:07:30,6619,34.0,19.42,43.7851,172.96,2.65143
2004-03-01 08:10:59,6626,34.0,19.518,43.7186,195.04,2.65143
2004-03-01 08:12:52,6630,34.0,19.567,43.519,209.76,2.65143
2004-03-01 08:13:51,6632,34.0,19.6258,43.3525,235.52,2.65143
2004-03-01 08:14:21,6633,34.0,19.6356,43.3191,250.24,2.65143
2004-03-01 08:14:52,6634,34.0,19.6748,43.2525,264.96,2.66332
2004-03-01 08:15:51,6636,34.0,19.665,43.1858,353.28,2.65143
2004-03-01 08:17:22,6639,34.0,19.7434,43.0524,456.32,2.65143
2004-03-01 08:18:51,6642,34.0,19.8218,42.9189,537.28,2.65143
2004-03-01 08:19:25,6643,34.0,19.7924,42.9856,655.04,2.65143
2004-03-01 08:19:58,6644,34.0,19.7924,43.1525,625.6,2.65143
2004-03-01 08:22:37,6649,34.0,19.9394,43.0524,412.16,2.65143
2004-03-01 08:23:52,6652,34.0,19.91,43.0524,353.28,2.66332
2004-03-01 08:24:22,6653,34.0,19.9492,42.9856,338.56,2.65143
2004-03-01 08:24:51,6654,34.0,19.91,43.019,323.84,2.65143
2004-03-01 08:25:22,6655,34.0,19.9394,42.9856,309.12,2.65143
2004-03-01 08:27:01,6658,34.0,19.9884,42.9189,279.68,2.65143
2004-03-01 08:27:21,6659,34.0,20.0374,42.8187,279.68,2.65143
2004-03-01 08:28:22,6661,34.0,20.0276,42.8187,264.96,2.66332
2004-03-01 07:00:24,6485,35.0,17.2836,48.6112,172.96,2.58226
2004-03-01 07:00:53,6486,35.0,17.2934,48.5464,172.96,2.58226
2004-03-01 07:01:21,6487,35.0,17.4012,48.3841,172.96,2.58226
2004-03-01 07:01:55,6488,35.0,17.7246,47.9292,172.96,2.59354
2004-03-01 07:02:29,6489,35.0,18.097,47.114,172.96,2.59354
2004-03-01 07:02:51,6490,35.0,18.4204,46.3937,172.96,2.59354
2004-03-01 07:03:21,6491,35.0,18.685,45.9011,172.96,2.58226
2004-03-01 07:03:52,6492,35.0,18.9006,45.4402,180.32,2.59354
2004-03-01 07:04:53,6494,35.0,19.224,44.846,180.32,2.59354
2004-03-01 07:05:21,6495,35.0,19.3808,44.5813,180.32,2.59354
2004-03-01 07:05:52,6496,35.0,19.518,44.2499,187.68,2.60491
2004-03-01 07:06:26,6497,35.0,19.616,43.9844,187.68,2.60491
2004-03-01 07:07:09,6498,35.0,19.6748,43.8183,187.68,2.60491
2004-03-01 07:07:23,6499,35.0,19.7336,43.6521,187.68,2.60491
2004-03-01 07:07:53,6500,35.0,19.7826,43.4857,187.68,2.60491
2004-03-01 07:08:28,6501,35.0,19.8806,43.2525,195.04,2.59354
2004-03-01 07:08:54,6502,35.0,19.9296,43.1191,195.04,2.60491
2004-03-01 07:09:51,6504,35.0,19.9884,42.8521,195.04,2.60491
2004-03-01 07:10:56,6506,35.0,19.9982,42.7853,195.04,2.60491
2004-03-01 07:11:59,6508,35.0,20.0864,42.5847,195.04,2.60491
2004-03-01 07:12:25,6509,35.0,20.1158,42.5513,195.04,2.60491
2004-03-01 07:12:57,6510,35.0,20.1354,42.5178,195.04,2.60491
2004-03-01 07:14:51,6514,35.0,20.1942,42.7853,195.04,2.60491
2004-03-01 07:15:21,6515,35.0,20.2138,42.9189,195.04,2.60491
2004-03-01 07:15:56,6516,35.0,20.1844,42.8521,195.04,2.60491
2004-03-01 07:16:26,6517,35.0,20.1942,42.9523,202.4,2.60491
2004-03-01 07:17:22,6519,35.0,20.302,42.8187,202.4,2.60491
2004-03-01 07:18:21,6521,35.0,20.3902,42.5178,209.76,2.60491
2004-03-01 07:18:58,6522,35.0,20.4196,42.4174,209.76,2.60491
2004-03-01 07:19:28,6523,35.0,20.4392,42.317,217.12,2.61639
2004-03-01 07:19:55,6524,35.0,20.4588,42.2165,224.48,2.61639
2004-03-01 07:20:29,6525,35.0,20.4784,42.183,224.48,2.60491
2004-03-01 07:20:51,6526,35.0,20.5176,42.0489,235.52,2.60491
2004-03-01 07:21:24,6527,35.0,20.498,42.0154,235.52,2.61639
2004-03-01 07:21:58,6528,35.0,20.5176,41.9483,250.24,2.60491
2004-03-01 07:22:54,6530,35.0,20.4784,41.9818,250.24,2.60491
2004-03-01 07:23:26,6531,35.0,20.498,41.9818,250.24,2.61639
2004-03-01 07:23:57,6532,35.0,20.4784,41.9818,250.24,2.61639
2004-03-01 07:24:26,6533,35.0,20.4784,41.9818,250.24,2.60491
2004-03-01 07:25:25,6535,35.0,20.4588,42.2165,250.24,2.60491
2004-03-01 07:25:57,6536,35.0,20.4098,42.3505,250.24,2.60491
2004-03-01 07:26:26,6537,35.0,20.4294,42.6182,250.24,2.60491
2004-03-01 07:26:51,6538,35.0,20.4098,42.6516,250.24,2.61639
2004-03-01 07:27:53,6540,35.0,20.4392,42.7519,250.24,2.60491
2004-03-01 07:29:02,6542,35.0,20.449,42.8187,235.52,2.60491
2004-03-01 07:29:21,6543,35.0,20.4588,42.7185,235.52,2.61639
2004-03-01 07:29:55,6544,35.0,20.4882,42.7185,235.52,2.60491
2004-03-01 07:30:25,6545,35.0,20.498,42.6182,235.52,2.61639
2004-03-01 07:30:53,6546,35.0,20.5274,42.5178,224.48,2.60491
2004-03-01 07:31:26,6547,35.0,20.5568,42.384,224.48,2.60491
2004-03-01 07:31:57,6548,35.0,20.5862,42.2835,224.48,2.60491
2004-03-01 07:32:22,6549,35.0,20.596,42.183,224.48,2.61639
2004-03-01 07:32:59,6550,35.0,20.5764,42.183,224.48,2.61639
2004-03-01 07:33:33,6551,35.0,20.6254,42.0824,224.48,2.61639
2004-03-01 07:33:56,6552,35.0,20.6156,42.0154,224.48,2.60491
2004-03-01 07:35:03,6554,35.0,20.6254,41.9818,224.48,2.60491
2004-03-01 07:35:29,6555,35.0,20.6058,42.0154,224.48,2.60491
2004-03-01 07:35:56,6556,35.0,20.596,42.0154,224.48,2.61639
2004-03-01 07:36:28,6557,35.0,20.596,41.9818,235.52,2.60491
2004-03-01 07:36:54,6558,35.0,20.596,41.9147,235.52,2.61639
2004-03-01 07:37:25,6559,35.0,20.596,41.9147,235.52,2.60491
2004-03-01 07:37:52,6560,35.0,20.596,42.0154,235.52,2.60491
2004-03-01 07:39:02,6562,35.0,20.5176,42.4509,250.24,2.60491
2004-03-01 07:39:23,6563,35.0,20.4784,42.6182,250.24,2.61639
2004-03-01 07:39:58,6564,35.0,20.4686,42.7853,250.24,2.61639
2004-03-01 07:40:55,6566,35.0,20.4784,42.8521,264.96,2.61639
2004-03-01 07:41:35,6567,35.0,20.4784,42.8521,264.96,2.60491
2004-03-01 07:41:51,6568,35.0,20.4882,42.8187,264.96,2.60491
2004-03-01 07:42:21,6569,35.0,20.4784,42.7519,250.24,2.60491
2004-03-01 07:43:04,6570,35.0,20.4686,42.7185,250.24,2.60491
2004-03-01 07:44:01,6572,35.0,20.4686,42.6182,250.24,2.60491
2004-03-01 07:44:28,6573,35.0,20.4686,42.5847,235.52,2.60491
2004-03-01 07:44:53,6574,35.0,20.4686,42.5513,235.52,2.61639
2004-03-01 07:45:27,6575,35.0,20.498,42.4844,224.48,2.60491
2004-03-01 07:45:56,6576,35.0,20.5176,42.4174,217.12,2.61639
2004-03-01 07:46:27,6577,35.0,20.4882,42.384,217.12,2.60491
2004-03-01 07:46:57,6578,35.0,20.498,42.384,209.76,2.61639
2004-03-01 07:48:21,6581,35.0,20.4784,42.384,195.04,2.60491
2004-03-01 07:49:21,6583,35.0,20.4392,42.4174,195.04,2.60491
2004-03-01 07:49:52,6584,35.0,20.4392,42.4174,195.04,2.60491
2004-03-01 07:50:22,6585,35.0,20.4588,42.384,195.04,2.60491
2004-03-01 07:50:53,6586,35.0,20.4784,42.4174,195.04,2.60491
2004-03-01 07:51:22,6587,35.0,20.4882,42.5178,195.04,2.60491
2004-03-01 07:52:24,6589,35.0,20.4882,42.7185,195.04,2.60491
2004-03-01 07:52:57,6590,35.0,20.498,42.8855,195.04,2.60491
2004-03-01 07:53:21,6591,35.0,20.4686,42.9856,195.04,2.60491
2004-03-01 07:53:59,6592,35.0,20.4686,43.0524,195.04,2.61639
2004-03-01 07:54:52,6594,35.0,20.4784,43.0524,195.04,2.60491
2004-03-01 07:55:26,6595,35.0,20.498,42.9856,195.04,2.60491
2004-03-01 07:56:00,6596,35.0,20.4882,42.9189,195.04,2.60491
2004-03-01 07:56:21,6597,35.0,20.5078,42.8521,195.04,2.60491
2004-03-01 07:56:56,6598,35.0,20.4882,42.8187,202.4,2.60491
2004-03-01 07:57:52,6600,35.0,20.5078,42.685,202.4,2.60491
2004-03-01 07:58:25,6601,35.0,20.4882,42.6516,209.76,2.60491
2004-03-01 07:58:56,6602,35.0,20.498,42.5847,217.12,2.61639
2004-03-01 07:59:59,6604,35.0,20.4686,42.5847,235.52,2.60491
2004-03-01 08:00:25,6605,35.0,20.4784,42.5847,235.52,2.60491
2004-03-01 08:02:25,6609,35.0,20.4196,42.6182,235.52,2.60491
2004-03-01 08:02:57,6610,35.0,20.4392,42.5847,224.48,2.61639
2004-03-01 08:03:27,6611,35.0,20.4294,42.5847,224.48,2.60491
2004-03-01 08:04:05,6612,35.0,20.449,42.5178,217.12,2.60491
2004-03-01 08:04:28,6613,35.0,20.4686,42.5847,217.12,2.61639
2004-03-01 08:04:58,6614,35.0,20.4196,42.7519,217.12,2.60491
2004-03-01 08:05:27,6615,35.0,20.3804,42.9189,217.12,2.60491
2004-03-01 08:05:57,6616,35.0,20.3706,43.0524,217.12,2.60491
2004-03-01 08:06:24,6617,35.0,20.3804,43.2858,224.48,2.60491
2004-03-01 08:07:05,6618,35.0,20.3902,43.3858,224.48,2.60491
2004-03-01 08:07:23,6619,35.0,20.4098,43.3858,235.52,2.60491
2004-03-01 08:07:57,6620,35.0,20.4,43.4191,250.24,2.60491
2004-03-01 08:08:27,6621,35.0,20.4196,43.3858,250.24,2.60491
2004-03-01 08:08:57,6622,35.0,20.449,43.3191,264.96,2.60491
2004-03-01 08:09:21,6623,35.0,20.4784,43.2525,264.96,2.61639
2004-03-01 08:10:23,6625,35.0,20.5176,43.0524,250.24,2.60491
2004-03-01 08:11:01,6626,35.0,20.5078,42.9856,250.24,2.60491
